standard#13,standard#33,standard#36,standard#32,standard#43,standard#35,standard#49,standard#17,standard#27,standard#24,standard#6,standard#1,standard#5,standard#39,standard#18,standard#15,standard#31,standard#19,standard#16,standard#30,standard#7,standard#23,standard#12,standard#41,standard#47,standard#22,standard#42,standard#21,standard#26,standard#3,standard#0,standard#45,standard#44,standard#29,standard#11,standard#10,standard#34,standard#40,standard#28,standard#38,standard#14,standard#8,standard#9,standard#37,standard#25,standard#46,standard#4,standard#20,standard#48,standard#2
0.7215727252087758,0.7176343697306665,0.7164664161840766,0.7451515790824109,0.821127462967392,0.7649302782349656,0.773752622875713,0.7874761475738082,0.7159731118908998,0.7496795494472449,0.76203233274149,0.7382662569251082,0.7387273601729719,0.7723146573482665,0.7653227027306341,0.7183955574159251,0.733335369675805,0.7409342887421876,0.7140460745033007,0.6798758112656883,0.7958324923910068,0.7395932950359236,0.7676969053258724,0.8291521486042501,0.7028626221234997,0.7327476565251261,0.7178732167917187,0.7657307821875482,0.712787257410061,0.7107081967901082,0.7295257018442574,0.744744558729573,0.7395250141478105,0.724247259275969,0.6927734523513774,0.7865365789604786,0.7131873426689344,0.8010626575236686,0.8194698116965653,0.8304052564845101,0.7543158710086445,0.7774468451757709,0.7223954517406086,0.8180611235650287,0.7386712635074028,0.824657173613064,0.7161669271981926,0.6916683461349603,0.8312529332555686,0.7328123086755097
