standard#13,standard#33,standard#36,standard#32,standard#43,standard#35,standard#49,standard#17,standard#27,standard#24,standard#6,standard#1,standard#5,standard#39,standard#18,standard#15,standard#31,standard#19,standard#16,standard#30,standard#7,standard#23,standard#12,standard#41,standard#47,standard#22,standard#42,standard#21,standard#26,standard#3,standard#0,standard#45,standard#44,standard#29,standard#11,standard#10,standard#34,standard#40,standard#28,standard#38,standard#14,standard#8,standard#9,standard#37,standard#25,standard#46,standard#4,standard#20,standard#48,standard#2
0.6563307053374237,0.772691479922148,0.6581267920119055,0.6973679750850553,0.7839012530821282,0.7165101627607656,0.7397515671581908,0.7464264328403033,0.7110657846085473,0.7252624627279377,0.7299388761414751,0.6619454568672317,0.6877684681210593,0.7592359560071077,0.7193922241710664,0.6701129051254597,0.7267887056919468,0.7253980554616547,0.6681405666259228,0.6357787442511034,0.8108461789568178,0.7352444519540466,0.715919955153524,0.7663620102907879,0.6525618885231823,0.6961641509816671,0.6709458334960113,0.6871892937979214,0.6917879801523865,0.6248353920250036,0.6688217897176221,0.7311753296857599,0.7057472390005108,0.6809981742716643,0.6681081257749034,0.7432284979926858,0.6649431851473921,0.7757494733938785,0.7910795777205898,0.8622946449052352,0.6650755487242218,0.7253609506763663,0.7340118199388967,0.7538381794364888,0.8440438956072965,0.7240900824730965,0.6184372810526759,0.633092790627914,0.7703576518434072,0.6903432926896208
