standard#13,standard#33,standard#36,standard#32,standard#43,standard#35,standard#49,standard#17,standard#27,standard#24,standard#6,standard#1,standard#5,standard#39,standard#18,standard#15,standard#31,standard#19,standard#16,standard#30,standard#7,standard#23,standard#12,standard#41,standard#47,standard#22,standard#42,standard#21,standard#26,standard#3,standard#0,standard#45,standard#44,standard#29,standard#11,standard#10,standard#34,standard#40,standard#28,standard#38,standard#14,standard#8,standard#9,standard#37,standard#25,standard#46,standard#4,standard#20,standard#48,standard#2
0.7054941080885156,0.7419127486764354,0.733128091156061,0.7350470707629841,0.8154937334175806,0.7227560077825816,0.7727942428104312,0.775964000022987,0.7148997220196229,0.7410011325065082,0.7276230373096871,0.7281379151781825,0.7394548842303775,0.7792881358909255,0.7429627584182971,0.7208167684993743,0.7377753338968089,0.7226979545469494,0.7412542148752552,0.6635041853043284,0.8275932577994173,0.7285773262462966,0.761456297790684,0.8292023447434963,0.7345603423779871,0.782076857141104,0.7022962407368729,0.7868412452999398,0.7433599034303495,0.7235047487154987,0.7509438755451081,0.7191551630345115,0.7626372605768545,0.706763097028782,0.6942617556127072,0.7910749425709142,0.7077712372313472,0.807185562657148,0.8203047796653908,0.7994625305798679,0.7254243990237716,0.7775089992827722,0.737951390937999,0.7735379654851187,0.7383816242308853,0.8039375853635493,0.685458147619684,0.6977681569277442,0.8104249942901812,0.7464022630474049
