9,31,30,47,20,46,14,33,41,51,13,37,32,24,2,11,44,12,40,22,19,18,17,6,8,48,0,49,45,36,38,39,54,50,29,27,5,28,16,7,15,35,53,23,25,3,26,52,4,10,43,42,21,34,1
96,93,92,88,90,95,90,89,93,94,89,91,91,94,93,93,91,98,86,98,95,100,96,95,91,98,95,93,93,92,92,91,91,95,95,95,94,99,91,94,97,94,96,91,93,91,91,99,98,92,88,93,89,98,95
