9,31,30,47,20,46,14,33,41,51,13,37,32,24,2,11,44,12,40,22,19,18,17,6,8,48,0,49,45,36,38,39,54,50,29,27,5,28,16,7,15,35,53,23,25,3,26,52,4,10,43,42,21,34,1
100,94,95,93,83,94,90,93,91,92,92,89,91,84,89,91,90,93,85,90,93,99,91,92,94,92,91,90,91,91,87,92,88,90,92,92,94,94,90,95,86,91,96,94,95,93,91,95,91,89,92,88,90,91,99
