10,26,54,47,8,2,21,43,27,0,9,41,25,53,35,44,13,6,42,14,46,5,38,30,16,39,11,32,31,17,50,36,22,19,51,48,23,34,37,20,4,1,28,18,29,12,45,40,24,3,15,52,7,49,33
90,93,89,91,94,93,93,88,93,88,89,90,89,86,93,86,92,94,94,95,92,87,91,94,92,88,88,86,91,94,89,90,90,87,94,92,92,93,90,87,91,92,89,90,84,92,92,85,91,88,91,89,88,93,91
