8,18,19,15,31,44,20,41,14,24,33,5,45,51,28,49,9,36,54,29,11,4,50,34,32,43,16,26,48,22,27,10,53,21,52,39,13,42,0,25,47,35,40,2,7,12,1,23,30,17,37,46,38,3,6
97,87,100,91,94,84,91,93,92,91,82,85,97,86,95,99,99,83,95,100,86,95,91,83,86,100,94,97,100,93,90,83,89,96,86,91,89,87,88,100,92,100,100,92,87,100,97,85,94,90,89,90,87,94,89
