9,31,30,47,20,46,14,33,41,51,13,37,32,24,2,11,44,12,40,22,19,18,17,6,8,48,0,49,45,36,38,39,54,50,29,27,5,28,16,7,15,35,53,23,25,3,26,52,4,10,43,42,21,34,1
96,83,97,84,86,93,94,89,86,89,85,87,92,83,90,88,94,84,84,90,87,91,88,94,82,88,89,93,89,86,79,88,83,80,92,82,93,93,92,88,85,86,87,93,90,86,93,87,80,90,80,88,90,75,89
