standard#13,standard#33,standard#36,standard#32,standard#43,standard#35,standard#49,standard#17,standard#27,standard#24,standard#6,standard#1,standard#5,standard#39,standard#18,standard#15,standard#31,standard#19,standard#16,standard#30,standard#7,standard#23,standard#12,standard#41,standard#47,standard#22,standard#42,standard#21,standard#26,standard#3,standard#0,standard#45,standard#44,standard#29,standard#11,standard#10,standard#34,standard#40,standard#28,standard#38,standard#14,standard#8,standard#9,standard#37,standard#25,standard#46,standard#4,standard#20,standard#48,standard#2
0.6815874122909622,0.790420738393282,0.7864391012996294,0.6860748515684892,0.7583348498779551,0.7785437685990428,0.7648760138683051,0.7397995912337086,0.7857867373919283,0.6021577592928656,0.7091891326632507,0.662100670012118,0.7910302404759285,0.8311256769999814,0.715033746434764,0.6864411577828323,0.7229230528306173,0.659657901091876,0.7872702234976268,0.691628445865594,0.7873205251695602,0.7005479764513474,0.7878593597911111,0.7749911741922259,0.6773077105719894,0.8270922404079454,0.7034550294026122,0.8345328855325236,0.6486933618676664,0.6758790675672482,0.6787896462614833,0.6517745934991825,0.6985758920857051,0.6686410053548908,0.7417651216754747,0.7150954971579057,0.6708450830428886,0.7082171787500517,0.8050685604608443,0.7522127967967202,0.6908167818605389,0.6917401764787222,0.6926949230102611,0.8116994994742959,0.7466282076114468,0.7266870122617406,0.6394556828605114,0.7045142880255896,0.8331241069535228,0.6553361643658294
