standard#13,standard#33,standard#36,standard#32,standard#43,standard#35,standard#49,standard#17,standard#27,standard#24,standard#6,standard#1,standard#5,standard#39,standard#18,standard#15,standard#31,standard#19,standard#16,standard#30,standard#7,standard#23,standard#12,standard#41,standard#47,standard#22,standard#42,standard#21,standard#26,standard#3,standard#0,standard#45,standard#44,standard#29,standard#11,standard#10,standard#34,standard#40,standard#28,standard#38,standard#14,standard#8,standard#9,standard#37,standard#25,standard#46,standard#4,standard#20,standard#48,standard#2
0.6826609539469541,0.7699576290108453,0.7167088930712283,0.7097822914062216,0.7797252282019809,0.7490240644086528,0.7771593712823706,0.7476549158807595,0.722913364230046,0.6869354627923122,0.7515335582399918,0.6503300482424865,0.7555109837747668,0.7607370699678014,0.7435529993875085,0.6931090749424023,0.6719167062921664,0.7400855156109776,0.7048372676505693,0.6619029010516839,0.8276104300353955,0.7253160064253289,0.7616651301433258,0.7485939117418849,0.7264050736391205,0.8002366036928559,0.6836237301093028,0.7397907513853131,0.6899029441132112,0.7238366815260431,0.7195233112082865,0.6759058804427399,0.710427743948805,0.6898859630014837,0.6771611064301136,0.7041601805841678,0.7143645029204225,0.787120730250078,0.7937501157555327,0.8149639298507345,0.7081785852222015,0.7071899138985756,0.7394203594474441,0.7251483556910361,0.7478590026556748,0.7754886630924266,0.6892032544022616,0.6554225034434709,0.7404544846291176,0.7028852135472646
