standard#13,standard#33,standard#36,standard#32,standard#43,standard#35,standard#49,standard#17,standard#27,standard#24,standard#6,standard#1,standard#5,standard#39,standard#18,standard#15,standard#31,standard#19,standard#16,standard#30,standard#7,standard#23,standard#12,standard#41,standard#47,standard#22,standard#42,standard#21,standard#26,standard#3,standard#0,standard#45,standard#44,standard#29,standard#11,standard#10,standard#34,standard#40,standard#28,standard#38,standard#14,standard#8,standard#9,standard#37,standard#25,standard#46,standard#4,standard#20,standard#48,standard#2
0.721971801128358,0.7219740608362817,0.7149892429320571,0.7424499853149131,0.8137459676435801,0.7306143968486323,0.7902861187850212,0.794363411858629,0.6923143152105014,0.7368868251823758,0.7512955233958329,0.7270507264716174,0.7387632663553699,0.7569187448770404,0.7665704424429065,0.7146586537386727,0.7187784592094627,0.7330003576590894,0.7146320516608674,0.6892408747145035,0.8148989592074309,0.7303651280304814,0.7462001091132893,0.8331972500683886,0.7502999607491375,0.7731584797776608,0.7046902372878173,0.7834521761219873,0.7278226607838715,0.7265831110930648,0.72572718137163,0.7647002437085615,0.7681349184630745,0.7178300086914107,0.6898864133704757,0.7954409963659318,0.7085396344051638,0.8051753779793231,0.8328203060485438,0.8193432083205601,0.7469596379915426,0.7348664256457471,0.7516336314524544,0.7860482443453497,0.7432682637356879,0.7950957939410346,0.7129783074401388,0.691011209460549,0.8136668354817311,0.7465293321088285
