9,31,30,47,20,46,14,33,41,51,13,37,32,24,2,11,44,12,40,22,19,18,17,6,8,48,0,49,45,36,38,39,54,50,29,27,5,28,16,7,15,35,53,23,25,3,26,52,4,10,43,42,21,34,1
8,8,6,10,13,6,5,7,9,7,12,14,6,13,6,10,7,9,8,5,5,14,11,7,11,6,6,3,8,7,10,15,9,8,13,7,12,9,21,5,14,6,4,10,8,8,10,6,7,7,8,15,7,18,10
