8,18,19,15,31,44,20,41,14,24,33,5,45,51,28,49,9,36,54,29,11,4,50,34,32,43,16,26,48,22,27,10,53,21,52,39,13,42,0,25,47,35,40,2,7,12,1,23,30,17,37,46,38,3,6
3,13,0,1,6,16,0,3,8,9,12,15,3,5,5,1,1,8,5,0,5,5,6,0,9,0,5,3,0,7,10,17,0,4,14,3,11,13,6,0,8,0,0,7,13,0,3,15,6,0,0,6,0,6,11
