9,31,30,47,20,46,14,33,41,51,13,37,32,24,2,11,44,12,40,22,19,18,17,6,8,48,0,49,45,36,38,39,54,50,29,27,5,28,16,7,15,35,53,23,25,3,26,52,4,10,43,42,21,34,1
20,29,9,10,18,16,9,26,13,11,24,19,7,26,15,18,8,26,23,21,17,10,11,13,13,11,17,11,16,14,15,16,12,20,12,16,12,8,24,13,18,26,10,17,11,24,6,14,18,8,20,14,14,18,10
