10,26,54,47,8,2,21,43,27,0,9,41,25,53,35,44,13,6,42,14,46,5,38,30,16,39,11,32,31,17,50,36,22,19,51,48,23,34,37,20,4,1,28,18,29,12,45,40,24,3,15,52,7,49,33
17,17,32,24,22,24,25,26,19,24,17,20,21,13,22,24,26,29,15,30,23,16,12,24,24,15,22,14,31,31,25,19,22,21,18,16,15,14,22,30,20,26,16,17,29,25,29,22,25,28,22,28,25,18,27
