9,31,30,47,20,46,14,33,41,51,13,37,32,24,2,11,44,12,40,22,19,18,17,6,8,48,0,49,45,36,38,39,54,50,29,27,5,28,16,7,15,35,53,23,25,3,26,52,4,10,43,42,21,34,1
4,12,3,16,15,5,6,11,8,8,9,6,8,7,10,7,6,12,7,7,8,6,12,6,11,12,8,7,8,14,8,9,11,14,8,5,7,7,8,12,15,14,7,7,10,5,7,3,18,10,9,12,10,14,11
